Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,1061,Afghanistan Compact Building on Success (London Conference),2006-02-01,Multiparty signed/agreed,17,39498,InterIntra,SubPar,MultIss,"Afghanistan (co-Chair), Aga Khan Foundation, Asian Development Bank, Australia, Austria, Bahrain, Belgium, Brazil, Brunei, Bulgaria, Canada, China, Czech Republic, Denmark, Egypt, European Commission, European Union, Finland, France, Germany, Greece, Hungary, Iceland, India, International Monetary Fund, Iran, Islamic Development Bank, Italy, Japan, Jordan, Kazakhstan, Korea (Republic of), Kuwait, Kyrgyztan, Lithuania, Luxembourg, Malaysia, Netherlands, New Zealand, North Atlantic Treaty Organisation, Norway, Organisation of Islamic Conference, Pakistan, Poland, Portugal, Qatar, Romania, Russia, Saudi Arabia, Spain, Sweden, Switzerland, Tajikistan, Turkey, Turkmenistan,
United Arab Emirates, United Kingdom (co-Chair), United Nations (co-Chair), United States of America, Uzbekistan, World Bank
 
","Listed as observers: Argentina, Chile, Croatia, Cyprus, Estonia, Ireland, Latvia, Macedonia (FYR), Malta, Oman, Organisation for Security and Cooperation in Europe, Singapore, Slovakia, Slovenia
","Page 2, Untitled Preamble 
...
Affirming their shared commitment to continue, in the spirit of the Bonn, Tokyo and Berlin conferences, to work toward a stable and prosperous Afghanistan
...
Noting the full implementation of the Bonn Agreement through the adoption of a new constitution in January 2004

Page 14, Annex II. Improving the Effectiveness of Aid to Afghanistan
...
the Paris Declaration on Aid Effectiveness (2005) ",AFG,,700,,333,,,225,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2,2,1,0,1,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,1054,Berlin Declaration (Berlin Conference),2004-04-01,Multiparty signed/agreed,3,7634,InterIntra,Imp,ExtSub,"Not signed, but parties understood to include President Hamid Karzai of Afghanistan, and representatives of 65 donor countries and organizations. ",,"Page 1, Untitled Preamble
...
Noting with satisfaction the substantial progress achieved under the Bonn Agreement of December 2001 in fostering peace, stability, national unity, democratization, and economic development in Afghanistan

Page 1, Untitled Preamble 
...
Welcoming the contributions and pledges towards Afghanistan’s reconstruction and reform programs made by countries at the Tokyo Conference of January 2002

Page 2, Untitled Preamble
...
Determined to complete the Bonn Process by creating the conditions under which the people of Afghanistan can freely determine their own political future by establishing a fully representative government through free and fair elections in a secure and peaceful environment
...
Determined to continue, in the spirit of the Bonn Agreement, as a common endeavor [sic] of the Afghan people and the international community

Page 3, 3
Welcome the further steps made by Afghanistan and its neighbors [sic] to foster regional cooperation under the auspices of the Kabul Declaration on Good Neighbourly Relations from December 22, 2002, in particular, the Declaration on Counter-Narcotics annexed  herewith 

Page 3, Untitled Article
Reform on the basis that Afghanistan and the international community shall continue to sustain a lasting partnership for the future, which will allow Afghanistan to complete the transition process begun with the Bonn Agreement",AFG,,700,,333,,,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,909,Kabul Declaration of Good Neighbourly Relations,2002-12-24,Multiparty signed/agreed,1,1690,InterIntra,SubPar,MultIss,"The Transitional Administration of Afghanistan, Government of People's Republic of China, Government of the Islamic Republic of Iran, Government of the Islamic Republic of Pakistan, Government of Republic of Tajikistan, and Government of the Republic of Uzbekistan.",,Bonn agreement,AFG,,700,,333,,,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,908,Communiqué of the International Conference on Reconstruction Assistance to Afghanistan (Tokyo Conference),2002-01-22,Multiparty signed/agreed,5,10729,InterIntra,Imp,ImpMod,"Not signed, agreement mentions the following parties as having participated: Chairman of the Afghan Interim Administration, H.E. Mr. Hamid Karzai and other representatives of the Administration. Japan, the US, the EU and Saudi Arabia were the co-chairs of the Conference.","Not signed, agreement mentions the following parties as having attended: H.E. Mr. Junichiro Koizumi, Prime Minister of Japan; H.E. Mr. Kofi Annan, UN Secretary General. ","Page 1, Article 2
The Conference provided the Afghan Interim Authority (AIA) an opportunity to reaffirm its determination to pursue the process of reconciliation, reconstruction and development of Afghanistan, according to the Bonn Agreement

Page 1, Article 6
The Conference stressed the importance of implementation of the Bonn process including the time frame set in the Agreement. Assistance will be conditional on all Afghan parties positively contributing to the process and goals agreed in Bonn... ",AFG,,700,,333,,,225,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,272,Agreement on Provisional Arrangements in Afghanistan Pending the Re-establishment of Permanent Government Institutions ('Bonn Agreement'),2001-12-05,Multiparty signed/agreed,13,23377,Intra,SubPar,MultIss,"Ms. Amena Afzali, Mr. S. Hussain Anwari, Mr. Hedayat Amin Arsala, Mr. Sayed Hamed Gailani, Mr. Rahmatullah Mousa Ghazi, Eng. Abdul Hakim, Mr. Houmayoun Jareer, Mr. Abbas Karimi, Mr. Mustafa Kazimi, Dr. Azizullah Ludin, Mr. Ahmad Wali Massoud, Mr. Hafizullah Asif Mohseni, Prof. Mohammad Ishaq Nadiri, Mr. Mohammad Natiqi, Mr. Yunus Qanooni, Dr. Zalmai Rassoul, Mr. H. Mirwais Sadeq, Dr. Mohammad Jalil Shams, Prof. Abdul Sattar Sirat, Mr. Humayun Tandar, Mrs. Sima Wali, General Abdul Rahim Wardak, Mr. Pacha Khan Zadran ","Agreement witnessed for the United Nations by: Mr. Lakhdar Brahimi, Special Representative of the Secretary-General for Afghanistan","Page 7, V. Final provisions, 5
All actions taken by the Interim Authority shall be consistent with Security Council resolution 1378 (14 November 2001) and other relevant Security Council resolutions relating to Afghanistan.",AFG,,700,,333,,,225,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
Afghanistan,Government,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,553,Tashkent Declaration on Fundamental Principles for a Peaceful Settlement of the Conflict in Afghanistan,1999-07-19,Multiparty signed/agreed,5,8371,InterIntra,Pre,Proc,"Not signed, agreement mentions the following parties as having produced it: The Deputy Ministers for Foreign Affairs of the «Six plus Two» group, composed of the States bordering on Afghanistan - the People's Republic of China, the Islamic Republic of Iran, the Islamic Republic of Pakistan, the Republic of Tajikistan, Turkmenistan and  the  Republic  of  Uzbekistan  - as well as the Russian Federation and the United States of America. 

These are believed to have been; Ji Peiding, China; Javad Zarif, Iran; Iftihar Murshid, Pakistan; Gulomzhon Mirzoyev, Tajikistan; Rashid Meredov, Turkmenistan; Abdusamat Khaydarov, Uzbekistan; Karl Inderfurth, U.S.A; and Vasily Sredin, Russian Federation. ","The agreement refers to the participation of the Special Envoy of the United Nations Secretary-General for Afghanistan, Mr. Lakhdar Brahimi. ",,AFG,,700,,333,,,851,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
Afghanistan,Government,1,Afghanistan: 1990s Taliban process,Europe and Eurasia,409,Afghan Peace Accord (Islamabad Accord),1993-03-07,Multiparty signed/agreed,7,10644,Intra,SubPar,MultIss,"Prof. Burhan-ud-Din Rabbani, President of the Islamic State of Afghanistan, Jamiat-e-Islami; Moulvi Muhammad Nabi Muhammadi, Harkat-e-Inqilab-e-Islami; Pir Syed Ahmed Gaillani, Mahaz-e-Milli; Sheikh Asif Mohseni, Harkat-e-Islami; Engr Gulbadin Hikmatyar, Hizb-e-Islami; Prof. Sibghatullah Mujjadidi, Jabha-e-Nijat-e-Milli; Engineer Ahmed Shah, Ahmadzai Ittehad-e-Islami; Ayatullah Fazil,Hizb-e-Wahdat-e-Islami ",,,AFG,,700,,333,1128,,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Afghanistan/Pakistan,Territory,2,Afghanistan: 2000s Post-intervention process,Cross-regional,1070,Joint Declaration adopted by Pak-Afghan Joint Peace Jirga,2007-08-12,Multiparty signed/agreed,2,3530,InterIntra,SubPar,MultIss,"H.E. Hamid Karzai, President of the Islamic Republic of Afghanistan
H.E. Shauket Aziz, Prime Minister of the Islamic Republic of Pakistan, H.E. General Pervez Musharraf, President of the Islamic Republic of Pakistan.",,,AFG,PAK,700,770,333,,,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Algeria,Government,3,Algeria: Bouteflika Process,Middle East and North Africa,484,Plate-forme portant consensus national sur la période transitoire,1994-01-26,Multiparty signed/agreed,12,24372,Intra,Pre,Prin,"Dr. Youcef KHATIB, President of the Committee for National Dialogue and President of the Conference on National Consensus
",,,DZA,,615,,386,,,875,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1,3,0,1,0,2,0,1,1,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Angola,Government,4,Angola: UNITA process,Africa (excl MENA),305,Angolan Government's Peace Plan,2002-03-13,Multiparty signed/agreed,3,7584,Intra,Imp,ImpOth,"Note: The agreement does not have any signatories, however the preamble states that the peace plan is the product of the Government of Unity and National Reconciliation of the Republic of Angola.",,"[Summary: agreement in its entirety emphasises the need to respect the Bicesse Accords, Lusaka Protocol and United Nations Security Council resolutions on Angola]

Page 1,
... In order to achieve peace, the government has set out an agenda that necessarily involves the solution of all military issues resulting from the armed conflict that started after the formation of the Angolan Armed Forces, in accordance with the Bicesse Accords and the Lusaka Protocol.",AGO,,540,,327,,,907,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Angola,Government,4,Angola: UNITA process,Africa (excl MENA),299,Agreement signed by the Government of the Republic of Angola and UNITA Renovada on 18 February 1999(Annex II to Agreement signed by the Government of the Republic of Angola and UNITA Renovada (Luanda Protocol)),1999-02-18,Multiparty signed/agreed,2,2894,Intra,Imp,ExtSub,"Individual signatories not listed.

Provided that is agreed 'For the Government of Angola; For UNITA;'",,"Page 1, Annex II, Untitled Preamble
The Lusaka Protocol, signed by the Government and UNITA, aims at fostering true reconciliation among the Angolan people, to be translated into unity, democracy and reconstruction and development of the country.

Page 1, Annex II, Untitled Preamble
... In that sense the creation of the GURN and the Incorporation of the members of UNITA into their parliamentary saats^ were important steps towards national reconciliation. These steps were taken by the signatories of the Lusaka Protocol, with due respect for the Constitution and the laws, the Peace Agreements and its respective Protocol as well as all other international principles relative tot he consolidation of the Peace Process.

Page 1, Annex II, Untitled Preamble
... Savimbi, who once again has chosen the use of force, in total violation of the agreed principles. As a result of this behavior, he was unseated from the leadership of the party, during UNITA's IX Congress held from 11 to 15 January 1999 in Luanda.

Page 1, Annex II, Untitled Preamble
... The new UNITA leadership is thereby considered the only valid interlocutor for the continuation of the implementation of the Lusaka Protocol, which it accepts and pledges to support

Page 1, Annex II, Untitled Preamble
... Thus, given the need for both the Government and UNITA to comply with its terms in what has to do with the normalization of the administration of the state over the whole of the national territory, with due respect to the constitution and the principles enshrined in the Lusaka Protocol.",AGO,,540,,327,,,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),Government,6,African Great Lakes: Regional Process,Africa (excl MENA),668,"Pact on Security, Stability, and Development in the Great Lakes Region",2006-12-15,Multiparty signed/agreed,25,31012,InterIntra,Imp,ImpMod,"H.E. JOSE EDUARDO DOS SANTO, President of the Republic of Angola; H.E. FRANCOIS BOZIZE, President of the Central African Republic; H.E. JOSEPH KABILA, President of the Democratic Republic of Congo; H.E. PAUL KAGAME, President of the Republic of Rwanda; H.E. JAKAYA MRISHO KIKWETE, President of the United Republic of Tanzania; H.E. LEVY MWANAWASA President of the Republic of Zambia; H.E. PIERRE NKURUNZIZA,  President of the Republic of Burundi; H.E. DENIS SASSOU-NGUESSO, President of the Republic of Congo; H.E. MWAI KIBAKI, President of the Republic of Kenya; H.E. OMER HASSAN AHMED EL-BASHIR, President of the Republic of the Sudan; H.E. YOWERI KAGUTA MUSEVENI, President of the Republic of Uganda",,"Page 4, Preamble
... Determined to adopt and implement collectively the appropriate Programmes of Action, the Protocols and mechanisms to translate into reality the priority political options and the guiding principles of the Dar-es-Salaam Declaration;",,,,,283,,,905,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
